part,job,operation,machine,event,time,queue_length,queue_ops,run_meta,delay
P25,J25,O251,GEN->M6,delivery,67.10000000000004,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",5.0
P12,J12,O121,GEN->M6,delivery,68.10000000000004,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",5.0
P14,J14,O141,GEN->M4,delivery,68.10000000000004,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P25,J25,O251,M6,queued,73.10000000000004,1.0,O251,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P25,J25,O251,M6,start,73.10000000000004,0.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P12,J12,O121,M6,queued,74.10000000000004,1.0,O121,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P34,J34,O341,GEN->M8,delivery,74.19999999999996,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P2,J2,O021,M4,queued,75.10000000000005,2.0,"O312,O021","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P5,J5,O051,M5,end,76.10000000000001,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P23,J23,O231,M5,start,76.10000000000001,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P14,J14,O141,M4,queued,77.10000000000004,3.0,"O312,O021,O141","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P16,J16,O161,GEN->M8,delivery,78.19999999999997,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P38,J38,O381,GEN->M8,delivery,79.19999999999992,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P34,J34,O341,M8,queued,81.19999999999996,1.0,O341,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P34,J34,O341,M8,start,81.19999999999996,0.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P27,J27,O271,GEN->M8,delivery,83.19999999999986,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P16,J16,O161,M8,queued,85.19999999999997,1.0,O161,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P4,J4,O041,GEN->M1,delivery,85.19999999999997,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",9.0
P20,J20,O201,M7,end,86.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P22,J22,O221,M7,start,86.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P38,J38,O381,M8,queued,86.19999999999992,2.0,"O161,O381","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P17,J17,O171,GEN->M7,delivery,87.2999999999999,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P1,J1,O011,M1,end,88.0,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P3,J3,O031,M1,start,88.0,1.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P32,J32,O321,M2,end,88.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P30,J30,O301,M2,start,88.1,1.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P13,J13,O131,M4,end,90.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P31,J31,O312,M4,start,90.1,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P27,J27,O271,M8,queued,90.19999999999986,3.0,"O161,O381,O271","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P11,J11,O111,GEN->M1,delivery,91.29999999999991,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",9.0
P17,J17,O171,M7,queued,94.2999999999999,2.0,"O191,O171","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P4,J4,O041,M1,queued,95.19999999999997,2.0,"O151,O041","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P20,J20,O202,M7->M2,delivery,96.20000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P32,J32,O322,M2->M7,delivery,96.2999999999998,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P29,J29,O291,GEN->M7,delivery,100.39999999999984,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P9,J9,O092,M4->M2,delivery,101.29999999999978,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P11,J11,O111,M1,queued,101.29999999999991,3.0,"O151,O041,O111","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P7,J7,O072,M1->M2,delivery,101.39999999999985,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",5.0
P25,J25,O251,M6,end,103.10000000000004,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P12,J12,O121,M6,start,103.10000000000004,0.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P20,J20,O202,M2,queued,105.20000000000002,2.0,"O101,O202","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P32,J32,O322,M7,queued,105.2999999999998,3.0,"O191,O171,O322","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P23,J23,O231,M5,end,106.10000000000001,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P24,J24,O241,M5,start,106.10000000000001,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P29,J29,O291,M7,queued,107.39999999999984,4.0,"O191,O171,O322,O291","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P7,J7,O072,M2,queued,107.39999999999985,3.0,"O101,O202,O072","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P9,J9,O092,M2,queued,108.29999999999978,4.0,"O101,O202,O072,O092","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P34,J34,O341,M8,end,111.19999999999996,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P16,J16,O161,M8,start,111.19999999999996,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P40,J40,O401,GEN->M6,delivery,111.29999999999995,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",5.0
P21,J21,O211,GEN->M5,delivery,113.29999999999995,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",9.0
P8,J8,O081,GEN->M5,delivery,113.49999999999977,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",9.0
P31,J31,O312,M4,end,116.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P2,J2,O021,M4,start,116.1,1.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P37,J37,O371,GEN->M6,delivery,116.39999999999972,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",5.0
P25,J25,O252,M6,queued,116.49999999999977,1.0,O252,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P22,J22,O221,M7,end,117.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P19,J19,O191,M7,start,117.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P40,J40,O401,M6,queued,117.29999999999995,2.0,"O252,O401","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P30,J30,O301,M2,end,118.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P10,J10,O101,M2,start,118.1,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P3,J3,O031,M1,end,119.0,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P15,J15,O151,M1,start,119.0,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P37,J37,O371,M6,queued,122.39999999999972,3.0,"O252,O401,O371","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P21,J21,O211,M5,queued,123.29999999999995,3.0,"O361,O061,O211","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P22,J22,O222,M7->M4,delivery,123.30000000000001,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",9.0
P8,J8,O081,M5,queued,123.49999999999977,4.0,"O361,O061,O211,O081","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P31,J31,O313,M4,queued,125.49999999999997,2.0,"O141,O313","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P1,J1,O012,M1->M8,delivery,130.49999999999966,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",7.0
P33,J33,O331,GEN->M4,delivery,132.5999999999996,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P12,J12,O121,M6,end,133.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P25,J25,O252,M6,start,133.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P22,J22,O222,M4,queued,133.3,3.0,"O141,O313,O222","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P26,J26,O262,M2->M6,delivery,133.3999999999996,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P39,J39,O391,GEN->M8,delivery,133.5999999999999,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P24,J24,O241,M5,end,136.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P36,J36,O361,M5,start,136.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P1,J1,O012,M8,queued,138.49999999999966,3.0,"O381,O271,O012","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P34,J34,O342,M8->M6,delivery,138.5999999999996,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P39,J39,O391,M8,queued,140.5999999999999,4.0,"O381,O271,O012,O391","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P16,J16,O161,M8,end,141.19999999999996,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P38,J38,O381,M8,start,141.19999999999996,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P23,J23,O232,M5->M2,delivery,141.39999999999995,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",10.0
P33,J33,O331,M4,queued,141.5999999999996,4.0,"O141,O313,O222,O331","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P26,J26,O262,M6,queued,142.3999999999996,3.0,"O401,O371,O262","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P19,J19,O191,M7,end,143.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P17,J17,O171,M7,start,143.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P10,J10,O101,M2,end,144.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P20,J20,O202,M2,start,144.1,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P15,J15,O151,M1,end,145.0,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P4,J4,O041,M1,start,145.0,1.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P34,J34,O342,M6,queued,145.5999999999996,4.0,"O401,O371,O262,O342","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P12,J12,O122,M6->M1,delivery,146.69999999999985,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P2,J2,O021,M4,end,147.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P14,J14,O141,M4,start,147.1,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P30,J30,O302,M2->M1,delivery,147.5999999999998,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",5.0
P3,J3,O032,M1,queued,151.39999999999975,2.0,"O111,O032","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P23,J23,O232,M2,queued,152.39999999999995,3.0,"O072,O092,O232","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P30,J30,O302,M1,queued,153.5999999999998,3.0,"O111,O032,O302","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P15,J15,O152,M1->M7,delivery,153.59999999999997,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",7.0
P12,J12,O122,M1,queued,155.69999999999985,4.0,"O111,O032,O302,O122","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P16,J16,O162,M8->M7,delivery,158.4999999999997,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",10.0
P18,J18,O181,GEN->M7,delivery,160.49999999999963,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P15,J15,O152,M7,queued,161.59999999999997,3.0,"O322,O291,O152","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P28,J28,O281,GEN->M4,delivery,162.69999999999973,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P19,J19,O192,M7->M4,delivery,162.79999999999978,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",9.0
P25,J25,O252,M6,end,163.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P40,J40,O401,M6,start,163.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P36,J36,O361,M5,end,166.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P6,J6,O061,M5,start,166.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P18,J18,O181,M7,queued,167.49999999999963,4.0,"O322,O291,O152,O181","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P16,J16,O162,M7,queued,169.4999999999997,5.0,"O322,O291,O152,O181,O162","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P10,J10,O102,M2->M5,delivery,169.6999999999999,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",10.0
P38,J38,O381,M8,end,171.19999999999996,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P27,J27,O271,M8,start,171.19999999999996,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P28,J28,O281,M4,queued,171.69999999999973,4.0,"O313,O222,O331,O281","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P19,J19,O192,M4,queued,172.79999999999978,5.0,"O313,O222,O331,O281,O192","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P2,J2,O022,M4->M5,delivery,172.89999999999972,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P17,J17,O171,M7,end,173.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P32,J32,O322,M7,start,173.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P35,J35,O351,GEN->M8,delivery,173.59999999999957,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P20,J20,O202,M2,end,174.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P7,J7,O072,M2,start,174.1,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P4,J4,O041,M1,end,176.0,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P11,J11,O111,M1,start,176.0,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P14,J14,O141,M4,end,178.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P31,J31,O313,M4,start,178.1,4.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P13,J13,O132,M4,queued,179.59999999999962,5.0,"O222,O331,O281,O192,O132","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P35,J35,O351,M8,queued,180.59999999999957,3.0,"O012,O391,O351","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P10,J10,O102,M5,queued,180.6999999999999,3.0,"O211,O081,O102","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P38,J38,O382,M8->M2,delivery,180.69999999999993,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P2,J2,O022,M5,queued,181.89999999999972,4.0,"O211,O081,O102,O022","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P24,J24,O242,M5->M1,delivery,187.69999999999956,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P38,J38,O382,M2,queued,187.69999999999993,3.0,"O092,O232,O382","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P4,J4,O042,M1->M8,delivery,187.99999999999966,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",7.0
P14,J14,O142,M4->M1,delivery,189.6999999999995,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P20,J20,O203,M2->M1,delivery,190.7999999999995,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",5.0
P40,J40,O401,M6,end,193.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P37,J37,O371,M6,start,193.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P24,J24,O242,M1,queued,194.69999999999956,4.0,"O032,O302,O122,O242","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P4,J4,O042,M8,queued,195.99999999999966,4.0,"O012,O391,O351,O042","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P14,J14,O142,M1,queued,196.6999999999995,5.0,"O032,O302,O122,O242,O142","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P20,J20,O203,M1,queued,196.7999999999995,6.0,"O032,O302,O122,O242,O142,O203","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P6,J6,O061,M5,end,197.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P21,J21,O211,M5,start,197.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P5,J5,O052,M5->M8,delivery,197.79999999999987,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",7.0
P7,J7,O072,M2,end,200.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P9,J9,O092,M2,start,200.1,2.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P27,J27,O271,M8,end,201.19999999999996,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P1,J1,O012,M8,start,201.19999999999996,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P17,J17,O172,M7->M5,delivery,201.7999999999995,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",5.0
P40,J40,O402,M6->M2,delivery,202.0999999999996,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P6,J6,O062,M5->M2,delivery,203.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",10.0
P31,J31,O313,M4,end,204.1,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P22,J22,O222,M4,start,204.1,4.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P32,J32,O322,M7,end,204.10000000000002,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P29,J29,O291,M7,start,204.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P25,J25,O253,M6->M8,delivery,204.89999999999944,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",6.0
P5,J5,O052,M8,queued,205.79999999999987,4.0,"O391,O351,O042,O052","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P11,J11,O111,M1,end,206.0,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P3,J3,O032,M1,start,206.0,5.0,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P17,J17,O172,M5,queued,207.7999999999995,4.0,"O081,O102,O022,O172","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P40,J40,O402,M2,queued,211.0999999999996,3.0,"O232,O382,O402","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P25,J25,O253,M8,queued,211.89999999999944,5.0,"O391,O351,O042,O052,O253","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P7,J7,O073,M2->M7,delivery,211.8999999999998,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",8.0
P6,J6,O062,M2,queued,214.10000000000002,4.0,"O232,O382,O402,O062","{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",
P27,J27,O272,M8->M5,delivery,214.89999999999944,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",7.0
P11,J11,O112,M1->M7,delivery,218.8999999999995,,,"{'release_time': 1e-06, 'n_max': 30, 'total_ops': 154}",7.0
