part,job,operation,machine,event,time,queue_length,queue_ops,run_meta,delay
P19,J19,O191,M8,queued,62.10000000000002,1.0,O191,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P19,J19,O191,M8,start,62.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P39,J39,O391,M7,queued,62.10000000000004,1.0,O391,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P40,J40,O401,GEN->M6,delivery,64.10000000000004,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",5.0
P36,J36,O361,M5,queued,65.10000000000002,3.0,"O241,O051,O361","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P4,J4,O041,GEN->M7,delivery,66.10000000000005,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P38,J38,O381,GEN->M6,delivery,68.10000000000004,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",5.0
P20,J20,O201,GEN->M8,delivery,68.10000000000004,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P40,J40,O401,M6,queued,70.10000000000004,1.0,O401,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P4,J4,O041,M7,queued,73.10000000000005,2.0,"O391,O041","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P38,J38,O381,M6,queued,74.10000000000004,2.0,"O401,O381","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P18,J18,O181,GEN->M4,delivery,74.19999999999996,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P20,J20,O201,M8,queued,75.10000000000004,1.0,O201,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P23,J23,O231,M5,end,76.10000000000001,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P24,J24,O241,M5,start,76.10000000000001,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P7,J7,O072,M1->M8,delivery,78.19999999999997,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",7.0
P33,J33,O331,GEN->M8,delivery,79.19999999999993,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P17,J17,O171,GEN->M8,delivery,79.19999999999999,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P28,J28,O281,GEN->M8,delivery,81.19999999999987,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P18,J18,O181,M4,queued,83.19999999999996,2.0,"O211,O181","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P33,J33,O331,M8,queued,86.19999999999993,2.0,"O201,O331","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P7,J7,O072,M8,queued,86.19999999999997,3.0,"O201,O331,O072","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P17,J17,O171,M8,queued,86.19999999999999,4.0,"O201,O331,O072,O171","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P1,J1,O011,M1,end,88.0,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P3,J3,O031,M1,start,88.0,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P32,J32,O321,M2,end,88.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P30,J30,O301,M2,start,88.1,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P19,J19,O191,M8,end,88.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P20,J20,O201,M8,start,88.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P28,J28,O281,M8,queued,88.19999999999987,4.0,"O331,O072,O171,O281","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P37,J37,O371,M6,end,89.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P40,J40,O401,M6,start,89.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P13,J13,O131,M4,end,90.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P21,J21,O211,M4,start,90.1,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P29,J29,O291,M7,end,91.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P39,J39,O391,M7,start,91.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P23,J23,O232,M5->M1,delivery,91.2999999999999,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P6,J6,O061,GEN->M1,delivery,92.29999999999987,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",9.0
P22,J22,O221,GEN->M1,delivery,92.29999999999987,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",9.0
P14,J14,O141,GEN->M1,delivery,92.29999999999987,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",9.0
P1,J1,O012,M1->M6,delivery,95.19999999999999,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P23,J23,O232,M1,queued,98.2999999999999,2.0,"O151,O232","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P6,J6,O061,M1,queued,102.29999999999987,3.0,"O151,O232,O061","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P14,J14,O141,M1,queued,102.29999999999987,4.0,"O151,O232,O061,O141","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P22,J22,O221,M1,queued,102.29999999999987,5.0,"O151,O232,O061,O141,O221","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P1,J1,O012,M6,queued,104.19999999999999,2.0,"O381,O012","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P24,J24,O241,M5,end,106.10000000000001,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P5,J5,O051,M5,start,106.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P37,J37,O372,M6->M5,delivery,106.39999999999984,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P13,J13,O132,M4->M5,delivery,108.3999999999998,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P29,J29,O292,M7->M2,delivery,110.29999999999993,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P16,J16,O161,GEN->M2,delivery,111.3999999999998,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P25,J25,O251,GEN->M2,delivery,111.3999999999998,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P37,J37,O372,M5,queued,113.39999999999984,2.0,"O361,O372","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P20,J20,O201,M8,end,114.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P33,J33,O331,M8,start,114.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P39,J39,O391,M7,end,117.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P4,J4,O041,M7,start,117.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P13,J13,O132,M5,queued,117.3999999999998,3.0,"O361,O372,O132","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P30,J30,O301,M2,end,118.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P10,J10,O101,M2,start,118.1,0.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P3,J3,O031,M1,end,119.0,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P15,J15,O151,M1,start,119.0,4.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P40,J40,O401,M6,end,119.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P38,J38,O381,M6,start,119.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P29,J29,O292,M2,queued,119.29999999999993,1.0,O292,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P16,J16,O161,M2,queued,120.3999999999998,2.0,"O292,O161","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P25,J25,O251,M2,queued,120.3999999999998,3.0,"O292,O161,O251","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P30,J30,O302,M2->M7,delivery,120.3999999999998,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P21,J21,O211,M4,end,121.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P18,J18,O181,M4,start,121.1,0.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P39,J39,O392,M7->M4,delivery,122.4,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",9.0
P8,J8,O081,GEN->M4,delivery,122.49999999999977,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P3,J3,O032,M1->M4,delivery,124.29999999999998,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P19,J19,O192,M8->M4,delivery,126.3999999999998,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",9.0
P30,J30,O302,M7,queued,129.3999999999998,1.0,O302,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P3,J3,O032,M4,queued,131.29999999999998,1.0,O032,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P8,J8,O081,M4,queued,131.49999999999977,2.0,"O032,O081","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P9,J9,O092,M4->M6,delivery,131.49999999999991,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P39,J39,O392,M4,queued,132.4,3.0,"O032,O081,O392","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P5,J5,O051,M5,end,136.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P36,J36,O361,M5,start,136.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P19,J19,O192,M4,queued,136.3999999999998,4.0,"O032,O081,O392,O192","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P21,J21,O212,M4->M7,delivery,138.49999999999974,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",9.0
P11,J11,O111,GEN->M6,delivery,139.39999999999992,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",5.0
P33,J33,O331,M8,end,140.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P7,J7,O072,M8,start,140.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P35,J35,O351,GEN->M7,delivery,140.49999999999986,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P9,J9,O092,M6,queued,140.49999999999991,2.0,"O012,O092","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P10,J10,O101,M2,end,144.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P29,J29,O292,M2,start,144.1,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P5,J5,O052,M5->M7,delivery,144.4,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",5.0
P15,J15,O151,M1,end,145.0,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P23,J23,O232,M1,start,145.0,3.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P11,J11,O111,M6,queued,145.39999999999992,3.0,"O012,O092,O111","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P33,J33,O332,M8->M7,delivery,146.5,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",10.0
P35,J35,O351,M7,queued,147.49999999999986,2.0,"O302,O351","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P4,J4,O041,M7,end,148.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P30,J30,O302,M7,start,148.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P21,J21,O212,M7,queued,148.49999999999974,2.0,"O351,O212","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P38,J38,O381,M6,end,149.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P1,J1,O012,M6,start,149.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P5,J5,O052,M7,queued,150.4,3.0,"O351,O212,O052","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P4,J4,O042,M7->M8,delivery,150.49999999999994,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",10.0
P18,J18,O181,M4,end,152.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P3,J3,O032,M4,start,152.1,3.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P15,J15,O152,M1->M8,delivery,153.39999999999998,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",7.0
P24,J24,O242,M5,queued,153.5999999999998,3.0,"O372,O132,O242","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P31,J31,O312,M1->M8,delivery,155.49999999999974,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",7.0
P33,J33,O332,M7,queued,157.5,4.0,"O351,O212,O052,O332","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P15,J15,O152,M8,queued,161.39999999999998,3.0,"O171,O281,O152","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P4,J4,O042,M8,queued,161.49999999999994,4.0,"O171,O281,O152,O042","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P34,J34,O341,GEN->M2,delivery,162.69999999999973,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P31,J31,O312,M8,queued,163.49999999999974,5.0,"O171,O281,O152,O042,O312","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P27,J27,O271,GEN->M2,delivery,163.59999999999994,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P36,J36,O361,M5,end,166.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P7,J7,O072,M8,end,166.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P37,J37,O372,M5,start,166.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P17,J17,O171,M8,start,166.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P2,J2,O021,GEN->M5,delivery,167.49999999999991,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",9.0
P38,J38,O382,M6->M2,delivery,167.5999999999999,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P40,J40,O402,M6->M2,delivery,169.59999999999968,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P29,J29,O292,M2,end,170.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P16,J16,O161,M2,start,170.1,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P34,J34,O341,M2,queued,171.69999999999973,2.0,"O251,O341","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P27,J27,O271,M2,queued,172.59999999999994,3.0,"O251,O341,O271","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P23,J23,O232,M1,end,175.0,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P6,J6,O061,M1,start,175.0,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P38,J38,O382,M2,queued,176.5999999999999,4.0,"O251,O341,O271,O382","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P29,J29,O293,M2->M6,delivery,176.69999999999985,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P2,J2,O021,M5,queued,177.49999999999991,3.0,"O132,O242,O021","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P3,J3,O032,M4,end,178.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P8,J8,O081,M4,start,178.1,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P30,J30,O302,M7,end,178.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P35,J35,O351,M7,start,178.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P40,J40,O402,M2,queued,178.59999999999968,5.0,"O251,O341,O271,O382,O402","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P1,J1,O012,M6,end,179.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P9,J9,O092,M6,start,179.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P12,J12,O121,GEN->M6,delivery,179.79999999999967,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",5.0
P36,J36,O362,M5->M6,delivery,182.69999999999962,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P20,J20,O202,M8->M6,delivery,184.59999999999974,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P7,J7,O073,M8->M4,delivery,184.5999999999998,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",9.0
P29,J29,O293,M6,queued,185.69999999999985,2.0,"O111,O293","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P12,J12,O121,M6,queued,185.79999999999967,3.0,"O111,O293,O121","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P1,J1,O013,M6->M4,delivery,185.79999999999978,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P36,J36,O362,M6,queued,189.69999999999962,4.0,"O111,O293,O121,O362","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P20,J20,O202,M6,queued,191.59999999999974,5.0,"O111,O293,O121,O362,O202","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P32,J32,O322,M2->M4,delivery,193.79999999999978,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",6.0
P7,J7,O073,M4,queued,194.5999999999998,3.0,"O392,O192,O073","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P1,J1,O013,M4,queued,194.79999999999978,4.0,"O392,O192,O073,O013","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P17,J17,O171,M8,end,196.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P28,J28,O281,M8,start,196.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P37,J37,O372,M5,end,197.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P13,J13,O132,M5,start,197.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P10,J10,O102,M2->M1,delivery,197.79999999999956,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",5.0
P26,J26,O262,M2->M1,delivery,199.69999999999968,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",5.0
P16,J16,O161,M2,end,200.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P25,J25,O251,M2,start,200.1,4.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P32,J32,O322,M4,queued,200.79999999999978,5.0,"O392,O192,O073,O013,O322","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P23,J23,O233,M1,queued,201.89999999999972,3.0,"O141,O221,O233","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P30,J30,O303,M7->M5,delivery,203.69999999999973,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",5.0
P10,J10,O102,M1,queued,203.79999999999956,4.0,"O141,O221,O233,O102","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P35,J35,O351,M7,end,204.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P21,J21,O212,M7,start,204.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P26,J26,O262,M1,queued,205.69999999999968,5.0,"O141,O221,O233,O102,O262","{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P6,J6,O061,M1,end,206.0,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P14,J14,O141,M1,start,206.0,4.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P16,J16,O162,M2->M7,delivery,206.79999999999995,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",8.0
P3,J3,O033,M4->M7,delivery,207.99999999999966,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",9.0
P8,J8,O081,M4,end,209.1,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P39,J39,O392,M4,start,209.1,4.0,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
P9,J9,O092,M6,end,209.10000000000002,,,"{'release_time': 1e-06, 'n_max': 5, 'total_ops': 154}",
